organisatie;org_afk;soort;onderwerp;datum;jaar_mndnr;maand_nr;jaar_wknr;week_nr;aantal
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;32
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;343
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;349
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;317
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;379
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;2513
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;751
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;6
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;218
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;12
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-06;2020;12;2020;49;30
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-06;2020;12;2020;49;144
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;630
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;33
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;3848
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;32
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;356
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;376
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;341
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;408
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;2661
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;788
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;7
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;225
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-07;2020;12;2020;50;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-07;2020;12;2020;50;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;637
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;3895
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;33
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;358
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;377
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;347
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;429
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;2700
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;789
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;7
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;232
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-08;2020;12;2020;50;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-08;2020;12;2020;50;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;638
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;32
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;3910
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;35
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;356
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;389
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;345
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;435
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;2730
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;795
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;8
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;40
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;228
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-09;2020;12;2020;50;39
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-09;2020;12;2020;50;140
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;644
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;32
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;3924
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;35
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;362
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;393
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;339
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;442
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;2751
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;797
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;8
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;234
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;16
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-10;2020;12;2020;50;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-10;2020;12;2020;50;147
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;636
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;30
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;3889
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;35
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;360
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;387
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;338
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;442
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;2734
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;800
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;240
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-11;2020;12;2020;50;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-11;2020;12;2020;50;148
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;576
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;3722
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;34
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;345
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;361
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;309
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;388
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;2542
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;758
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;225
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-12;2020;12;2020;50;35
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-12;2020;12;2020;50;142
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;576
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;3722
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;34
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;345
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;361
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;308
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;388
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;2548
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;755
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;224
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-13;2020;12;2020;50;35
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-13;2020;12;2020;50;140
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;603
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;30
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;3859
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;37
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;355
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;385
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;323
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;421
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;2647
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;793
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;243
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-14;2020;12;2020;51;35
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-14;2020;12;2020;51;145
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;611
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;3906
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;37
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;360
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;382
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;324
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;427
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;2695
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;821
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;244
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;15
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;6
Raad van State;RvS;Divers;Aantal zieken;2020-12-15;2020;12;2020;51;33
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-15;2020;12;2020;51;150
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;619
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;32
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;3918
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;37
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;361
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;372
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;329
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;426
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;2707
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;810
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;39
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;241
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;5
Raad van State;RvS;Divers;Aantal zieken;2020-12-16;2020;12;2020;51;36
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-16;2020;12;2020;51;144
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;611
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;3913
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;37
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;365
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;373
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;343
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;418
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;2717
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;810
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;38
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;245
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;5
Raad van State;RvS;Divers;Aantal zieken;2020-12-17;2020;12;2020;51;34
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-17;2020;12;2020;51;142
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;600
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;31
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;3872
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;37
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;368
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;367
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;337
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;408
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;2673
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;787
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;34
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;244
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;14
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;5
Raad van State;RvS;Divers;Aantal zieken;2020-12-18;2020;12;2020;51;33
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-18;2020;12;2020;51;142
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;559
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;3729
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;30
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;347
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;344
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;307
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;368
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;2473
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;739
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;33
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;226
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;5
Raad van State;RvS;Divers;Aantal zieken;2020-12-19;2020;12;2020;51;32
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-19;2020;12;2020;51;138
Ministerie van BZK;BZK;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;559
Ministerie van AZ;AZ;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;28
Concern Justitie en Veiligheid;J&V;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;3737
Hoge Colleges van Staat;HCvS;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;30
Ministerie van Sociale Zaken en Werkgele;SZW;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;347
Ministerie van OCW;OCW;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;343
Ministerie van V.W.S.;VWS;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;306
Ministerie van Economische Zaken en Klim;EZK;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;368
Ministerie van Financien;FIN;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;2473
Ministerie van Infrastructuur en Waterst;I&W;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;739
Eerste Kamer der Staten-Generaal;EK;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;9
Tweede Kamer der Staten-Generaal;TK;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;33
Ministerie van LNV;LNV;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;226
Autoriteit Persoonsgegevens;AP;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;13
Bureau Financieel Toezicht;BFT;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;5
Raad van State;RvS;Divers;Aantal zieken;2020-12-20;2020;12;2020;51;32
Buitenlandse zaken;BuZa;Ministerie;Aantal zieken;2020-12-20;2020;12;2020;51;138
